instant,date,season,year,month,hours,holiday,one_week,category_day,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,total_count,status,time_category
12026,2012-05-21,Summer,2012,May,6,0,Monday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.2985,3,76,79,Rendah,Pagi
12027,2012-05-21,Summer,2012,May,7,0,Monday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.2985,7,146,153,Rendah,Pagi
12028,2012-05-21,Summer,2012,May,8,0,Monday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.2537,12,258,270,Tinggi,Pagi
12029,2012-05-21,Summer,2012,May,9,0,Monday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.2239,14,172,186,Rendah,Pagi
12030,2012-05-21,Summer,2012,May,10,0,Monday,Weekday,Light_rainsnow,0.58,0.5455,88.0,0.2836,28,71,99,Rendah,Pagi
12031,2012-05-21,Summer,2012,May,11,0,Monday,Weekday,Misty,0.6,0.5606,83.0,0.1642,24,82,106,Rendah,Pagi
12032,2012-05-21,Summer,2012,May,12,0,Monday,Weekday,Misty,0.6,0.5606,83.0,0.2537,46,124,170,Rendah,Siang
12033,2012-05-21,Summer,2012,May,13,0,Monday,Weekday,Light_rainsnow,0.6,0.5606,83.0,0.2537,49,135,184,Rendah,Siang
12034,2012-05-21,Summer,2012,May,14,0,Monday,Weekday,Light_rainsnow,0.6,0.5606,83.0,0.194,45,135,180,Rendah,Siang
12035,2012-05-21,Summer,2012,May,15,0,Monday,Weekday,Misty,0.64,0.6061,73.0,0.194,67,158,225,Tinggi,Siang
12036,2012-05-21,Summer,2012,May,16,0,Monday,Weekday,Misty,0.64,0.6061,73.0,0.2537,46,269,315,Tinggi,Siang
12037,2012-05-21,Summer,2012,May,17,0,Monday,Weekday,Misty,0.66,0.6212,69.0,0.2537,40,468,508,Tinggi,Siang
12038,2012-05-21,Summer,2012,May,18,0,Monday,Weekday,Clear,0.64,0.6061,73.0,0.1045,52,478,530,Tinggi,Malam
12039,2012-05-21,Summer,2012,May,19,0,Monday,Weekday,Clear,0.66,0.6212,69.0,0.0896,57,391,448,Tinggi,Malam
12040,2012-05-21,Summer,2012,May,20,0,Monday,Weekday,Clear,0.64,0.6061,69.0,0.1343,44,292,336,Tinggi,Malam
12041,2012-05-21,Summer,2012,May,21,0,Monday,Weekday,Clear,0.62,0.6061,69.0,0.0896,31,210,241,Tinggi,Malam
12042,2012-05-21,Summer,2012,May,22,0,Monday,Weekday,Misty,0.62,0.5909,73.0,0.1642,26,116,142,Rendah,Malam
12043,2012-05-21,Summer,2012,May,23,0,Monday,Weekday,Clear,0.62,0.5909,73.0,0.2836,18,79,97,Rendah,Malam
12044,2012-05-22,Summer,2012,May,0,0,Tuesday,Weekday,Clear,0.58,0.5455,83.0,0.2537,10,26,36,Rendah,Dini Hari
12045,2012-05-22,Summer,2012,May,1,0,Tuesday,Weekday,Misty,0.58,0.5455,83.0,0.1343,11,16,27,Rendah,Dini Hari
12046,2012-05-22,Summer,2012,May,2,0,Tuesday,Weekday,Misty,0.58,0.5455,83.0,0.1045,1,10,11,Rendah,Dini Hari
12047,2012-05-22,Summer,2012,May,3,0,Tuesday,Weekday,Misty,0.58,0.5455,83.0,0.1045,0,5,5,Rendah,Dini Hari
12048,2012-05-22,Summer,2012,May,4,0,Tuesday,Weekday,Misty,0.56,0.5303,88.0,0.1642,0,7,7,Rendah,Dini Hari
12049,2012-05-22,Summer,2012,May,5,0,Tuesday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.194,0,17,17,Rendah,Dini Hari
12050,2012-05-22,Summer,2012,May,6,0,Tuesday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.1045,8,129,137,Rendah,Pagi
12051,2012-05-22,Summer,2012,May,7,0,Tuesday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.1045,9,315,324,Tinggi,Pagi
12052,2012-05-22,Summer,2012,May,8,0,Tuesday,Weekday,Misty,0.56,0.5303,88.0,0.1343,20,570,590,Tinggi,Pagi
12053,2012-05-22,Summer,2012,May,9,0,Tuesday,Weekday,Misty,0.6,0.5606,83.0,0.1045,46,287,333,Tinggi,Pagi
12054,2012-05-22,Summer,2012,May,10,0,Tuesday,Weekday,Misty,0.6,0.5758,78.0,0.0896,52,148,200,Tinggi,Pagi
12055,2012-05-22,Summer,2012,May,11,0,Tuesday,Weekday,Misty,0.6,0.5758,78.0,0.0,39,150,189,Rendah,Pagi
12056,2012-05-22,Summer,2012,May,12,0,Tuesday,Weekday,Misty,0.62,0.5909,78.0,0.1045,76,178,254,Tinggi,Siang
12057,2012-05-22,Summer,2012,May,13,0,Tuesday,Weekday,Misty,0.64,0.6061,73.0,0.0,48,195,243,Tinggi,Siang
12058,2012-05-22,Summer,2012,May,14,0,Tuesday,Weekday,Misty,0.64,0.6061,73.0,0.1045,73,149,222,Tinggi,Siang
12059,2012-05-22,Summer,2012,May,15,0,Tuesday,Weekday,Clear,0.7,0.6515,61.0,0.0896,54,191,245,Tinggi,Siang
12060,2012-05-22,Summer,2012,May,16,0,Tuesday,Weekday,Clear,0.68,0.6364,61.0,0.1045,70,316,386,Tinggi,Siang
12061,2012-05-22,Summer,2012,May,17,0,Tuesday,Weekday,Clear,0.72,0.6667,54.0,0.0,69,716,785,Tinggi,Siang
12062,2012-05-22,Summer,2012,May,18,0,Tuesday,Weekday,Clear,0.68,0.6364,61.0,0.1343,76,709,785,Tinggi,Malam
12063,2012-05-22,Summer,2012,May,19,0,Tuesday,Weekday,Clear,0.66,0.6212,69.0,0.2239,44,320,364,Tinggi,Malam
12064,2012-05-22,Summer,2012,May,20,0,Tuesday,Weekday,Clear,0.64,0.6061,73.0,0.2537,54,319,373,Tinggi,Malam
12065,2012-05-22,Summer,2012,May,21,0,Tuesday,Weekday,Clear,0.62,0.5909,78.0,0.1343,28,233,261,Tinggi,Malam
12066,2012-05-22,Summer,2012,May,22,0,Tuesday,Weekday,Clear,0.62,0.5909,73.0,0.0896,17,157,174,Rendah,Malam
12067,2012-05-22,Summer,2012,May,23,0,Tuesday,Weekday,Clear,0.62,0.5909,73.0,0.1045,14,91,105,Rendah,Malam
12068,2012-05-23,Summer,2012,May,0,0,Wednesday,Weekday,Clear,0.62,0.5909,78.0,0.1343,19,28,47,Rendah,Dini Hari
12069,2012-05-23,Summer,2012,May,1,0,Wednesday,Weekday,Clear,0.6,0.5606,83.0,0.1642,23,9,32,Rendah,Dini Hari
12070,2012-05-23,Summer,2012,May,2,0,Wednesday,Weekday,Misty,0.6,0.5606,83.0,0.1642,2,10,12,Rendah,Dini Hari
12071,2012-05-23,Summer,2012,May,3,0,Wednesday,Weekday,Clear,0.6,0.5758,78.0,0.1045,0,5,5,Rendah,Dini Hari
12072,2012-05-23,Summer,2012,May,4,0,Wednesday,Weekday,Light_rainsnow,0.58,0.5455,83.0,0.194,0,3,3,Rendah,Dini Hari
12073,2012-05-23,Summer,2012,May,5,0,Wednesday,Weekday,Light_rainsnow,0.56,0.5303,88.0,0.2537,6,29,35,Rendah,Dini Hari
12074,2012-05-23,Summer,2012,May,6,0,Wednesday,Weekday,Clear,0.56,0.5303,88.0,0.1045,6,154,160,Rendah,Pagi
12075,2012-05-23,Summer,2012,May,7,0,Wednesday,Weekday,Clear,0.58,0.5455,83.0,0.0,16,452,468,Tinggi,Pagi
12076,2012-05-23,Summer,2012,May,8,0,Wednesday,Weekday,Clear,0.58,0.5455,83.0,0.0,38,681,719,Tinggi,Pagi
12077,2012-05-23,Summer,2012,May,9,0,Wednesday,Weekday,Misty,0.62,0.5909,78.0,0.0,39,258,297,Tinggi,Pagi
12078,2012-05-23,Summer,2012,May,10,0,Wednesday,Weekday,Clear,0.62,0.5909,78.0,0.0896,52,139,191,Tinggi,Pagi
12079,2012-05-23,Summer,2012,May,11,0,Wednesday,Weekday,Clear,0.64,0.6061,73.0,0.0,46,151,197,Tinggi,Pagi
12080,2012-05-23,Summer,2012,May,12,0,Wednesday,Weekday,Misty,0.66,0.6212,69.0,0.0896,42,206,248,Tinggi,Siang
12081,2012-05-23,Summer,2012,May,13,0,Wednesday,Weekday,Misty,0.66,0.6212,74.0,0.1642,69,201,270,Tinggi,Siang
12082,2012-05-23,Summer,2012,May,14,0,Wednesday,Weekday,Clear,0.68,0.6364,65.0,0.1343,67,181,248,Tinggi,Siang
12083,2012-05-23,Summer,2012,May,15,0,Wednesday,Weekday,Misty,0.7,0.6515,61.0,0.0,65,192,257,Tinggi,Siang
12084,2012-05-23,Summer,2012,May,16,0,Wednesday,Weekday,Light_rainsnow,0.7,0.6515,61.0,0.0896,62,216,278,Tinggi,Siang
12085,2012-05-23,Summer,2012,May,17,0,Wednesday,Weekday,Light_rainsnow,0.64,0.6061,69.0,0.1045,45,240,285,Tinggi,Siang
12086,2012-05-23,Summer,2012,May,18,0,Wednesday,Weekday,Light_rainsnow,0.64,0.6061,69.0,0.1045,31,296,327,Tinggi,Malam
12087,2012-05-23,Summer,2012,May,19,0,Wednesday,Weekday,Misty,0.62,0.5758,83.0,0.1642,40,336,376,Tinggi,Malam
12088,2012-05-23,Summer,2012,May,20,0,Wednesday,Weekday,Misty,0.62,0.5758,83.0,0.0896,28,267,295,Tinggi,Malam
12089,2012-05-23,Summer,2012,May,21,0,Wednesday,Weekday,Misty,0.62,0.5758,83.0,0.0,24,221,245,Tinggi,Malam
12090,2012-05-23,Summer,2012,May,22,0,Wednesday,Weekday,Misty,0.62,0.5758,83.0,0.1642,23,136,159,Rendah,Malam
12091,2012-05-23,Summer,2012,May,23,0,Wednesday,Weekday,Clear,0.6,0.5606,83.0,0.1343,23,83,106,Rendah,Malam
12092,2012-05-24,Summer,2012,May,0,0,Thursday,Weekday,Clear,0.6,0.5606,83.0,0.0896,7,49,56,Rendah,Dini Hari
12093,2012-05-24,Summer,2012,May,1,0,Thursday,Weekday,Clear,0.6,0.5455,88.0,0.0896,9,21,30,Rendah,Dini Hari
12094,2012-05-24,Summer,2012,May,2,0,Thursday,Weekday,Clear,0.6,0.5455,88.0,0.0,1,15,16,Rendah,Dini Hari
12095,2012-05-24,Summer,2012,May,3,0,Thursday,Weekday,Misty,0.6,0.5455,88.0,0.1045,1,3,4,Rendah,Dini Hari
12096,2012-05-24,Summer,2012,May,4,0,Thursday,Weekday,Misty,0.6,0.5455,88.0,0.1642,0,5,5,Rendah,Dini Hari
12097,2012-05-24,Summer,2012,May,5,0,Thursday,Weekday,Misty,0.6,0.5455,88.0,0.1642,1,29,30,Rendah,Dini Hari
12098,2012-05-24,Summer,2012,May,6,0,Thursday,Weekday,Misty,0.6,0.5455,88.0,0.1642,10,146,156,Rendah,Pagi
12099,2012-05-24,Summer,2012,May,7,0,Thursday,Weekday,Clear,0.6,0.5606,83.0,0.1045,22,393,415,Tinggi,Pagi
12100,2012-05-24,Summer,2012,May,8,0,Thursday,Weekday,Clear,0.62,0.5909,73.0,0.1343,33,659,692,Tinggi,Pagi
12101,2012-05-24,Summer,2012,May,9,0,Thursday,Weekday,Clear,0.62,0.5909,73.0,0.1642,34,267,301,Tinggi,Pagi
12102,2012-05-24,Summer,2012,May,10,0,Thursday,Weekday,Clear,0.64,0.6061,65.0,0.1343,47,138,185,Rendah,Pagi
12103,2012-05-24,Summer,2012,May,11,0,Thursday,Weekday,Clear,0.66,0.6212,65.0,0.1343,61,160,221,Tinggi,Pagi
12104,2012-05-24,Summer,2012,May,12,0,Thursday,Weekday,Clear,0.7,0.6515,57.99999999999999,0.1045,76,213,289,Tinggi,Siang
12105,2012-05-24,Summer,2012,May,13,0,Thursday,Weekday,Clear,0.72,0.6667,54.0,0.1642,69,233,302,Tinggi,Siang
12106,2012-05-24,Summer,2012,May,14,0,Thursday,Weekday,Clear,0.74,0.6818,55.00000000000001,0.2239,72,180,252,Tinggi,Siang
12107,2012-05-24,Summer,2012,May,15,0,Thursday,Weekday,Clear,0.74,0.6818,55.00000000000001,0.2537,69,222,291,Tinggi,Siang
12108,2012-05-24,Summer,2012,May,16,0,Thursday,Weekday,Clear,0.74,0.6818,55.00000000000001,0.3582,61,329,390,Tinggi,Siang
12109,2012-05-24,Summer,2012,May,17,0,Thursday,Weekday,Clear,0.74,0.6818,55.00000000000001,0.2836,120,678,798,Tinggi,Siang
12110,2012-05-24,Summer,2012,May,18,0,Thursday,Weekday,Clear,0.72,0.6667,54.0,0.3284,118,634,752,Tinggi,Malam
12111,2012-05-24,Summer,2012,May,19,0,Thursday,Weekday,Clear,0.7,0.6515,61.0,0.2985,76,416,492,Tinggi,Malam
12112,2012-05-24,Summer,2012,May,20,0,Thursday,Weekday,Misty,0.66,0.6212,69.0,0.2836,55,343,398,Tinggi,Malam
12113,2012-05-24,Summer,2012,May,21,0,Thursday,Weekday,Light_rainsnow,0.64,0.5909,78.0,0.1642,48,237,285,Tinggi,Malam
12114,2012-05-24,Summer,2012,May,22,0,Thursday,Weekday,Misty,0.64,0.5909,78.0,0.1045,33,210,243,Tinggi,Malam
12115,2012-05-24,Summer,2012,May,23,0,Thursday,Weekday,Misty,0.64,0.5909,78.0,0.1343,36,131,167,Rendah,Malam
12116,2012-05-25,Summer,2012,May,0,0,Friday,Weekday,Clear,0.62,0.5758,83.0,0.1343,10,63,73,Rendah,Dini Hari
12117,2012-05-25,Summer,2012,May,1,0,Friday,Weekday,Clear,0.62,0.5758,83.0,0.0896,8,34,42,Rendah,Dini Hari
12118,2012-05-25,Summer,2012,May,2,0,Friday,Weekday,Misty,0.62,0.5758,83.0,0.0,7,16,23,Rendah,Dini Hari
12119,2012-05-25,Summer,2012,May,3,0,Friday,Weekday,Misty,0.62,0.5606,88.0,0.1045,8,6,14,Rendah,Dini Hari
12120,2012-05-25,Summer,2012,May,4,0,Friday,Weekday,Misty,0.62,0.5606,88.0,0.0,3,6,9,Rendah,Dini Hari
12121,2012-05-25,Summer,2012,May,5,0,Friday,Weekday,Misty,0.62,0.5606,88.0,0.0896,2,28,30,Rendah,Dini Hari
12122,2012-05-25,Summer,2012,May,6,0,Friday,Weekday,Misty,0.62,0.5606,88.0,0.1045,5,108,113,Rendah,Pagi
12123,2012-05-25,Summer,2012,May,7,0,Friday,Weekday,Misty,0.62,0.5606,88.0,0.1642,7,352,359,Tinggi,Pagi
12124,2012-05-25,Summer,2012,May,8,0,Friday,Weekday,Misty,0.64,0.5758,89.0,0.1045,32,551,583,Tinggi,Pagi
12125,2012-05-25,Summer,2012,May,9,0,Friday,Weekday,Misty,0.64,0.5758,89.0,0.1343,52,288,340,Tinggi,Pagi
12126,2012-05-25,Summer,2012,May,10,0,Friday,Weekday,Clear,0.68,0.6364,79.0,0.1642,69,163,232,Tinggi,Pagi
12127,2012-05-25,Summer,2012,May,11,0,Friday,Weekday,Clear,0.68,0.6364,79.0,0.1343,90,193,283,Tinggi,Pagi
12128,2012-05-25,Summer,2012,May,12,0,Friday,Weekday,Clear,0.72,0.6818,66.0,0.1045,84,237,321,Tinggi,Siang
12129,2012-05-25,Summer,2012,May,13,0,Friday,Weekday,Clear,0.74,0.6818,62.0,0.1343,86,247,333,Tinggi,Siang
12130,2012-05-25,Summer,2012,May,14,0,Friday,Weekday,Clear,0.74,0.6818,57.99999999999999,0.1343,104,263,367,Tinggi,Siang
12131,2012-05-25,Summer,2012,May,15,0,Friday,Weekday,Clear,0.76,0.7121,62.0,0.194,106,360,466,Tinggi,Siang
12132,2012-05-25,Summer,2012,May,16,0,Friday,Weekday,Clear,0.78,0.7121,52.0,0.2239,137,447,584,Tinggi,Siang
12133,2012-05-25,Summer,2012,May,17,0,Friday,Weekday,Clear,0.76,0.7121,62.0,0.2836,124,529,653,Tinggi,Siang
12134,2012-05-25,Summer,2012,May,18,0,Friday,Weekday,Clear,0.76,0.7121,62.0,0.194,131,391,522,Tinggi,Malam
12135,2012-05-25,Summer,2012,May,19,0,Friday,Weekday,Clear,0.74,0.6818,62.0,0.2537,111,293,404,Tinggi,Malam
12136,2012-05-25,Summer,2012,May,20,0,Friday,Weekday,Clear,0.7,0.6515,65.0,0.1642,80,270,350,Tinggi,Malam
12137,2012-05-25,Summer,2012,May,21,0,Friday,Weekday,Clear,0.7,0.6515,65.0,0.1343,62,193,255,Tinggi,Malam
12138,2012-05-25,Summer,2012,May,22,0,Friday,Weekday,Clear,0.66,0.6212,74.0,0.1045,65,147,212,Tinggi,Malam
12139,2012-05-25,Summer,2012,May,23,0,Friday,Weekday,Clear,0.66,0.6061,78.0,0.2239,34,132,166,Rendah,Malam
12140,2012-05-26,Summer,2012,May,0,0,Saturday,Weekend,Clear,0.64,0.5758,83.0,0.1642,18,98,116,Rendah,Dini Hari
12141,2012-05-26,Summer,2012,May,1,0,Saturday,Weekend,Clear,0.64,0.5758,83.0,0.1343,18,64,82,Rendah,Dini Hari
12142,2012-05-26,Summer,2012,May,2,0,Saturday,Weekend,Clear,0.64,0.5758,89.0,0.1343,9,55,64,Rendah,Dini Hari
12143,2012-05-26,Summer,2012,May,3,0,Saturday,Weekend,Clear,0.62,0.5606,88.0,0.1045,9,22,31,Rendah,Dini Hari
12144,2012-05-26,Summer,2012,May,4,0,Saturday,Weekend,Clear,0.62,0.5606,88.0,0.1343,0,2,2,Rendah,Dini Hari
12145,2012-05-26,Summer,2012,May,5,0,Saturday,Weekend,Clear,0.62,0.5758,83.0,0.2537,0,10,10,Rendah,Dini Hari
12146,2012-05-26,Summer,2012,May,6,0,Saturday,Weekend,Clear,0.62,0.5606,88.0,0.194,6,25,31,Rendah,Pagi
12147,2012-05-26,Summer,2012,May,7,0,Saturday,Weekend,Misty,0.62,0.5606,88.0,0.1642,10,44,54,Rendah,Pagi
12148,2012-05-26,Summer,2012,May,8,0,Saturday,Weekend,Clear,0.64,0.5909,78.0,0.1343,38,103,141,Rendah,Pagi
12149,2012-05-26,Summer,2012,May,9,0,Saturday,Weekend,Clear,0.64,0.5758,83.0,0.194,97,192,289,Tinggi,Pagi
12150,2012-05-26,Summer,2012,May,10,0,Saturday,Weekend,Clear,0.68,0.6364,79.0,0.2239,181,256,437,Tinggi,Pagi
12151,2012-05-26,Summer,2012,May,11,0,Saturday,Weekend,Clear,0.7,0.6667,74.0,0.194,208,312,520,Tinggi,Pagi
12152,2012-05-26,Summer,2012,May,12,0,Saturday,Weekend,Clear,0.74,0.697,66.0,0.2239,236,293,529,Tinggi,Siang
12153,2012-05-26,Summer,2012,May,13,0,Saturday,Weekend,Clear,0.76,0.7273,66.0,0.194,265,274,539,Tinggi,Siang
12154,2012-05-26,Summer,2012,May,14,0,Saturday,Weekend,Clear,0.76,0.7273,66.0,0.2239,307,257,564,Tinggi,Siang
12155,2012-05-26,Summer,2012,May,15,0,Saturday,Weekend,Clear,0.76,0.7273,66.0,0.2836,274,239,513,Tinggi,Siang
12156,2012-05-26,Summer,2012,May,16,0,Saturday,Weekend,Clear,0.78,0.7273,55.00000000000001,0.2537,261,243,504,Tinggi,Siang
12157,2012-05-26,Summer,2012,May,17,0,Saturday,Weekend,Misty,0.78,0.7121,52.0,0.2537,235,227,462,Tinggi,Siang
12158,2012-05-26,Summer,2012,May,18,0,Saturday,Weekend,Misty,0.76,0.697,52.0,0.194,199,216,415,Tinggi,Malam
12159,2012-05-26,Summer,2012,May,19,0,Saturday,Weekend,Misty,0.74,0.697,66.0,0.2239,159,214,373,Tinggi,Malam
12160,2012-05-26,Summer,2012,May,20,0,Saturday,Weekend,Misty,0.74,0.6818,55.00000000000001,0.194,103,152,255,Tinggi,Malam
12161,2012-05-26,Summer,2012,May,21,0,Saturday,Weekend,Misty,0.72,0.6818,62.0,0.194,100,151,251,Tinggi,Malam
12162,2012-05-26,Summer,2012,May,22,0,Saturday,Weekend,Clear,0.7,0.6667,74.0,0.2537,86,118,204,Tinggi,Malam
12163,2012-05-26,Summer,2012,May,23,0,Saturday,Weekend,Clear,0.7,0.6667,74.0,0.2537,36,114,150,Rendah,Malam
12164,2012-05-27,Summer,2012,May,0,0,Sunday,Weekend,Misty,0.68,0.6364,69.0,0.1642,48,89,137,Rendah,Dini Hari
12165,2012-05-27,Summer,2012,May,1,0,Sunday,Weekend,Clear,0.66,0.6212,74.0,0.2239,17,61,78,Rendah,Dini Hari
12166,2012-05-27,Summer,2012,May,2,0,Sunday,Weekend,Clear,0.64,0.6061,73.0,0.2239,16,45,61,Rendah,Dini Hari
12167,2012-05-27,Summer,2012,May,3,0,Sunday,Weekend,Clear,0.64,0.6061,73.0,0.1642,11,25,36,Rendah,Dini Hari
12168,2012-05-27,Summer,2012,May,4,0,Sunday,Weekend,Clear,0.62,0.5758,83.0,0.194,4,7,11,Rendah,Dini Hari
12169,2012-05-27,Summer,2012,May,5,0,Sunday,Weekend,Clear,0.62,0.5758,83.0,0.194,2,5,7,Rendah,Dini Hari
12170,2012-05-27,Summer,2012,May,6,0,Sunday,Weekend,Clear,0.62,0.5758,83.0,0.1642,8,14,22,Rendah,Pagi
12171,2012-05-27,Summer,2012,May,7,0,Sunday,Weekend,Clear,0.62,0.5606,88.0,0.1642,22,30,52,Rendah,Pagi
12172,2012-05-27,Summer,2012,May,8,0,Sunday,Weekend,Clear,0.64,0.5758,83.0,0.194,69,82,151,Rendah,Pagi
12173,2012-05-27,Summer,2012,May,9,0,Sunday,Weekend,Clear,0.66,0.6061,83.0,0.2239,130,140,270,Tinggi,Pagi
12174,2012-05-27,Summer,2012,May,10,0,Sunday,Weekend,Clear,0.68,0.6364,74.0,0.2537,209,215,424,Tinggi,Pagi
12175,2012-05-27,Summer,2012,May,11,0,Sunday,Weekend,Clear,0.72,0.6818,66.0,0.2239,268,251,519,Tinggi,Pagi
12176,2012-05-27,Summer,2012,May,12,0,Sunday,Weekend,Clear,0.74,0.697,66.0,0.2537,301,269,570,Tinggi,Siang
12177,2012-05-27,Summer,2012,May,13,0,Sunday,Weekend,Clear,0.76,0.7121,57.99999999999999,0.194,270,228,498,Tinggi,Siang
12178,2012-05-27,Summer,2012,May,14,0,Sunday,Weekend,Clear,0.76,0.7121,57.99999999999999,0.2537,317,230,547,Tinggi,Siang
12179,2012-05-27,Summer,2012,May,15,0,Sunday,Weekend,Clear,0.78,0.7121,52.0,0.2836,290,245,535,Tinggi,Siang
12180,2012-05-27,Summer,2012,May,16,0,Sunday,Weekend,Clear,0.78,0.7121,52.0,0.2836,258,243,501,Tinggi,Siang
12181,2012-05-27,Summer,2012,May,17,0,Sunday,Weekend,Clear,0.78,0.7121,49.0,0.2985,275,247,522,Tinggi,Siang
12182,2012-05-27,Summer,2012,May,18,0,Sunday,Weekend,Clear,0.76,0.7121,57.99999999999999,0.2985,266,252,518,Tinggi,Malam
12183,2012-05-27,Summer,2012,May,19,0,Sunday,Weekend,Clear,0.76,0.7121,57.99999999999999,0.194,230,212,442,Tinggi,Malam
12184,2012-05-27,Summer,2012,May,20,0,Sunday,Weekend,Clear,0.74,0.6818,55.00000000000001,0.1642,168,224,392,Tinggi,Malam
12185,2012-05-27,Summer,2012,May,21,0,Sunday,Weekend,Light_rainsnow,0.66,0.6212,69.0,0.4179,64,79,143,Rendah,Malam
12186,2012-05-27,Summer,2012,May,22,0,Sunday,Weekend,Light_rainsnow,0.62,0.5758,83.0,0.0,9,50,59,Rendah,Malam
12187,2012-05-27,Summer,2012,May,23,0,Sunday,Weekend,Light_rainsnow,0.62,0.5758,83.0,0.1343,31,65,96,Rendah,Malam
12188,2012-05-28,Summer,2012,May,0,1,Monday,Weekday,Clear,0.62,0.5758,83.0,0.2239,21,44,65,Rendah,Dini Hari
12189,2012-05-28,Summer,2012,May,1,1,Monday,Weekday,Misty,0.62,0.5909,78.0,0.2985,14,45,59,Rendah,Dini Hari
12190,2012-05-28,Summer,2012,May,2,1,Monday,Weekday,Clear,0.6,0.5606,83.0,0.2239,20,28,48,Rendah,Dini Hari
12191,2012-05-28,Summer,2012,May,3,1,Monday,Weekday,Clear,0.62,0.5909,73.0,0.1642,6,12,18,Rendah,Dini Hari
12192,2012-05-28,Summer,2012,May,4,1,Monday,Weekday,Clear,0.6,0.5758,78.0,0.1343,2,4,6,Rendah,Dini Hari
12193,2012-05-28,Summer,2012,May,5,1,Monday,Weekday,Clear,0.6,0.5758,78.0,0.1343,4,5,9,Rendah,Dini Hari
12194,2012-05-28,Summer,2012,May,6,1,Monday,Weekday,Clear,0.62,0.5909,73.0,0.1642,6,14,20,Rendah,Pagi
12195,2012-05-28,Summer,2012,May,7,1,Monday,Weekday,Clear,0.62,0.5909,78.0,0.1045,24,43,67,Rendah,Pagi
12196,2012-05-28,Summer,2012,May,8,1,Monday,Weekday,Clear,0.66,0.6212,69.0,0.0,62,93,155,Rendah,Pagi
12197,2012-05-28,Summer,2012,May,9,1,Monday,Weekday,Clear,0.7,0.6515,61.0,0.0,121,142,263,Tinggi,Pagi
12198,2012-05-28,Summer,2012,May,10,1,Monday,Weekday,Clear,0.7,0.6515,61.0,0.0,189,175,364,Tinggi,Pagi
12199,2012-05-28,Summer,2012,May,11,1,Monday,Weekday,Clear,0.72,0.6818,66.0,0.1343,254,222,476,Tinggi,Pagi
12200,2012-05-28,Summer,2012,May,12,1,Monday,Weekday,Clear,0.76,0.7121,62.0,0.1343,233,292,525,Tinggi,Siang
12201,2012-05-28,Summer,2012,May,13,1,Monday,Weekday,Clear,0.8,0.7879,63.0,0.2836,272,284,556,Tinggi,Siang
12202,2012-05-28,Summer,2012,May,14,1,Monday,Weekday,Clear,0.8,0.7879,63.0,0.2836,238,227,465,Tinggi,Siang
12203,2012-05-28,Summer,2012,May,15,1,Monday,Weekday,Clear,0.82,0.7879,56.00000000000001,0.2985,181,279,460,Tinggi,Siang
12204,2012-05-28,Summer,2012,May,16,1,Monday,Weekday,Clear,0.82,0.7879,56.00000000000001,0.3284,223,278,501,Tinggi,Siang
12205,2012-05-28,Summer,2012,May,17,1,Monday,Weekday,Clear,0.82,0.7879,56.00000000000001,0.2985,158,247,405,Tinggi,Siang
12206,2012-05-28,Summer,2012,May,18,1,Monday,Weekday,Clear,0.8,0.7727,59.0,0.2985,132,251,383,Tinggi,Malam
12207,2012-05-28,Summer,2012,May,19,1,Monday,Weekday,Clear,0.8,0.7576,55.00000000000001,0.2985,148,247,395,Tinggi,Malam
12208,2012-05-28,Summer,2012,May,20,1,Monday,Weekday,Clear,0.78,0.7424,62.0,0.2985,114,203,317,Tinggi,Malam
12209,2012-05-28,Summer,2012,May,21,1,Monday,Weekday,Clear,0.76,0.7273,66.0,0.2836,66,181,247,Tinggi,Malam
12210,2012-05-28,Summer,2012,May,22,1,Monday,Weekday,Clear,0.74,0.697,70.0,0.1642,47,110,157,Rendah,Malam
12211,2012-05-28,Summer,2012,May,23,1,Monday,Weekday,Clear,0.72,0.697,74.0,0.1642,22,60,82,Rendah,Malam
12212,2012-05-29,Summer,2012,May,0,0,Tuesday,Weekday,Clear,0.7,0.6667,79.0,0.194,12,33,45,Rendah,Dini Hari
12213,2012-05-29,Summer,2012,May,1,0,Tuesday,Weekday,Clear,0.7,0.6667,79.0,0.194,1,13,14,Rendah,Dini Hari
12214,2012-05-29,Summer,2012,May,2,0,Tuesday,Weekday,Clear,0.68,0.6364,83.0,0.1343,0,8,8,Rendah,Dini Hari
12215,2012-05-29,Summer,2012,May,3,0,Tuesday,Weekday,Clear,0.68,0.6364,79.0,0.2836,1,2,3,Rendah,Dini Hari
12216,2012-05-29,Summer,2012,May,4,0,Tuesday,Weekday,Clear,0.66,0.6061,78.0,0.2239,0,5,5,Rendah,Dini Hari
12217,2012-05-29,Summer,2012,May,5,0,Tuesday,Weekday,Clear,0.66,0.6061,78.0,0.2239,1,32,33,Rendah,Dini Hari
12218,2012-05-29,Summer,2012,May,6,0,Tuesday,Weekday,Clear,0.66,0.6061,78.0,0.2239,9,145,154,Rendah,Pagi
